,상호명,상권업종중분류명,상권업종소분류명,도로명주소,역명,거리,카카오url,역,검색어
1176,고봉민김밥,분식,라면김밥분식,서울특별시 노원구 한글비석로 530,7호선 마들,264.6490728630227,https://place.map.kakao.com/25433075,마들,마들역 고봉민김밥
1177,곱창마을,한식,곱창/양구이전문,서울특별시 강남구 학동로2길 40,7호선 학동,222.2383593885115,https://place.map.kakao.com/16329393,학동,학동역 곱창마을
1178,벙커2,유흥주점,호프/맥주,서울특별시 광진구 능동로19길 41,7호선 어린이대공원(세종대),272.02888746708635,https://place.map.kakao.com/25462849,어린이대공원,어린이대공원역 벙커2
1179,메카,유흥주점,호프/맥주,서울특별시 광진구 군자로 44,7호선 어린이대공원(세종대),399.9133779082089,https://place.map.kakao.com/1558477057,어린이대공원,어린이대공원역 메카
1180,짱김밥,분식,라면김밥분식,서울특별시 노원구 섬밭로 232,7호선 하계,335.5965318753806,https://place.map.kakao.com/20744888,하계,하계역 짱김밥
1181,보라매,유흥주점,호프/맥주,서울특별시 영등포구 여의대방로 91,7호선 보라매,459.78679067884576,https://place.map.kakao.com/11338178,보라매,보라매역 보라매
1182,소문날라,한식,한식/백반/한정식,서울특별시 노원구 공릉로 213,7호선 공릉(서울과학기술대),521.1137752212192,https://place.map.kakao.com/16413693,공릉,공릉역 소문날라
1183,할매가마솥보신탕,별식/퓨전요리,사철탕전문,서울특별시 강남구 도산대로92길 6,7호선 청담,385.3930550545594,https://place.map.kakao.com/10012761,청담,청담역 할매가마솥보신탕
1184,이디야커피,커피점/카페,커피전문점/카페/다방,서울특별시 구로구 개봉로3길 26,7호선 광명사거리,477.4080272860274,https://place.map.kakao.com/23556852,광명사거리,광명사거리역 이디야커피
1185,청도호프,유흥주점,호프/맥주,서울특별시 광진구 뚝섬로23길 48,7호선 뚝섬유원지,368.91359267262186,https://place.map.kakao.com/16445253,뚝섬유원지,뚝섬유원지역 청도호프
1186,골판지포차,유흥주점,소주방/포장마차,서울특별시 노원구 동일로192길 53,7호선 공릉(서울과학기술대),325.6111061754998,https://place.map.kakao.com/2009067943,공릉,공릉역 골판지포차
1187,동원분식,분식,라면김밥분식,서울특별시 중랑구 면목로74길 40,7호선 면목,276.5096366980691,https://place.map.kakao.com/567250083,면목,면목역 동원분식
1188,황소막창구이전문점,한식,곱창/양구이전문,서울특별시 강남구 학동로2길 29,7호선 학동,192.90628436415662,https://place.map.kakao.com/1660939960,학동,학동역 황소막창구이전문점
1189,호밀호두노원점,제과제빵떡케익,제과점,서울특별시 노원구 동일로 1354,7호선 노원,317.01012351495973,https://place.map.kakao.com/13324127,노원,노원역 호밀호두노원점
1190,종로떡집,제과제빵떡케익,떡전문,서울특별시 동작구 성대로 56,7호선 신대방삼거리,645.76630607737,https://place.map.kakao.com/16381084,신대방삼거리,신대방삼거리역 종로떡집
1191,돈까스김밥,분식,라면김밥분식,서울특별시 광진구 용마산로 111,7호선 중곡,306.03813765884706,https://place.map.kakao.com/23283263,중곡,중곡역 돈까스김밥
1192,이화한정식,한식,한정식전문,서울특별시 광진구 동일로22길 117-20,7호선 건대입구,217.44534874648528,https://place.map.kakao.com/10074835,건대입구,건대입구역 이화한정식
1193,통숯불바베큐치킨,닭/오리요리,후라이드/양념치킨,서울특별시 노원구 동일로213길 21,7호선 노원,404.72745483323183,https://place.map.kakao.com/16057460,노원,노원역 통숯불바베큐치킨
1194,숲,커피점/카페,커피전문점/카페/다방,서울특별시 노원구 화랑로 556,7호선 먹골,1319.6619151871068,https://place.map.kakao.com/1003027186,먹골,먹골역 숲
1195,커피오터스,커피점/카페,커피전문점/카페/다방,서울특별시 중랑구 겸재로50길 15,7호선 면목,425.52829268002165,https://place.map.kakao.com/18521870,면목,면목역 커피오터스
1196,에이미스커피,커피점/카페,커피전문점/카페/다방,서울특별시 광진구 동일로20길 106,7호선 건대입구,59.82288409989462,https://place.map.kakao.com/1609773264,건대입구,건대입구역 에이미스커피
1197,올리앤,양식,기타전문서양음식점,서울특별시 금천구 디지털로10길 9,7호선 남구로,597.122577228268,https://place.map.kakao.com/24506032,남구로,남구로역 올리앤
1198,세겹먹는날,한식,한식/백반/한정식,서울특별시 노원구 공릉로51길 4,7호선 공릉(서울과학기술대),469.61978511103706,https://place.map.kakao.com/21413860,공릉,공릉역 세겹먹는날
1199,피자헛,패스트푸드,피자전문,서울특별시 노원구 동일로 1335,7호선 노원,411.5106561424862,https://place.map.kakao.com/8136744,노원,노원역 피자헛
1200,247커피,커피점/카페,커피전문점/카페/다방,서울특별시 광진구 능동로6길 14,7호선 뚝섬유원지,249.14133970941242,https://place.map.kakao.com/1969655656,뚝섬유원지,뚝섬유원지역 247커피
1201,김치솥뚜껑삼겹살,한식,갈비/삼겹살,서울특별시 중랑구 답십리로77길 35,7호선 중곡,585.9080026941381,https://place.map.kakao.com/16621638,중곡,중곡역 김치솥뚜껑삼겹살
1202,이자까야,유흥주점,호프/맥주,서울특별시 강남구 학동로2길 54,7호선 학동,287.08979113024964,https://place.map.kakao.com/320056841,학동,학동역 이자까야
1203,민속떡집,제과제빵떡케익,떡전문,서울특별시 노원구 공릉로34길 62,7호선 태릉입구,735.058508803173,https://place.map.kakao.com/16997631,태릉입구,태릉입구역 민속떡집
1204,온누리에돈까스,양식,돈가스전문점,서울특별시 동작구 여의대방로24길 107,7호선 신대방삼거리,242.80734849521056,https://place.map.kakao.com/11832450,신대방삼거리,신대방삼거리역 온누리에돈까스
1205,고향숯불소갈비살,한식,갈비/삼겹살,서울특별시 노원구 섬밭로 196,7호선 하계,164.5130892613789,https://place.map.kakao.com/21331883,하계,하계역 고향숯불소갈비살
1206,이디야커피,커피점/카페,커피전문점/카페/다방,서울특별시 동작구 여의대방로 194,7호선 보라매,346.49333197594126,https://place.map.kakao.com/26993662,보라매,보라매역 이디야커피
1207,황소식당,한식,한식/백반/한정식,서울특별시 광진구 동일로22길 105,7호선 건대입구,89.92908180967754,https://place.map.kakao.com/1247256687,건대입구,건대입구역 황소식당
1208,참오리,닭/오리요리,오리고기전문,서울특별시 동작구 사당로 307-10,7호선 총신대입구(이수),88.89874434859907,https://place.map.kakao.com/15133218,총신대입구,총신대입구역 참오리
1209,동방양꼬치,유흥주점,꼬치구이전문점,서울특별시 구로구 구로동로 76,7호선 남구로,153.59853345935682,https://place.map.kakao.com/18784554,남구로,남구로역 동방양꼬치
1210,자양다방,커피점/카페,커피전문점/카페/다방,서울특별시 광진구 뚝섬로 503,7호선 뚝섬유원지,299.3670509363016,https://place.map.kakao.com/1772084332,뚝섬유원지,뚝섬유원지역 자양다방
1211,츠바메돈부리,일식/수산물,음식점-일식,서울특별시 광진구 자양번영로11길 4,7호선 어린이대공원(세종대),736.4319398488988,https://place.map.kakao.com/1392410324,어린이대공원,어린이대공원역 츠바메돈부리
1212,김밥천국,분식,라면김밥분식,서울특별시 광진구 뚝섬로23길 18-8,7호선 뚝섬유원지,420.8736194325395,https://place.map.kakao.com/15668027,뚝섬유원지,뚝섬유원지역 김밥천국
1213,줄리엣,유흥주점,호프/맥주,서울특별시 광진구 능동로19길 7,7호선 어린이대공원(세종대),66.58366781397996,https://place.map.kakao.com/8353917,어린이대공원,어린이대공원역 줄리엣
1214,다사랑다방,커피점/카페,커피전문점/카페/다방,서울특별시 동작구 여의대방로24가길 22,7호선 보라매,78.82703165858071,https://place.map.kakao.com/21424661,보라매,보라매역 다사랑다방
1215,포차호프,유흥주점,소주방/포장마차,서울특별시 광진구 뚝섬로30길 8,7호선 뚝섬유원지,268.945586307086,https://place.map.kakao.com/16710362,뚝섬유원지,뚝섬유원지역 포차호프
1216,더카페,커피점/카페,커피전문점/카페/다방,서울특별시 중랑구 면목천로 33,7호선 사가정,389.44703341975304,https://place.map.kakao.com/1618551124,사가정,사가정역 더카페
1217,가춘,제과제빵떡케익,제과점,서울특별시 동작구 상도로 357,7호선 숭실대입구(살피재),96.52648574499102,https://place.map.kakao.com/796253423,숭실대입구,숭실대입구역 가춘
1218,궁중떡집,제과제빵떡케익,떡전문,서울특별시 중랑구 면목로39길 11,7호선 사가정,264.02353380769483,https://place.map.kakao.com/15978239,사가정,사가정역 궁중떡집
1219,중화요리,중식,중국음식/중국집,서울특별시 광진구 아차산로 262,7호선 건대입구,489.4465620584282,https://place.map.kakao.com/1448144892,건대입구,건대입구역 중화요리
1220,왕십리곱창,별식/퓨전요리,순대전문점,서울특별시 구로구 도림로 26,7호선 남구로,79.0925193714133,https://place.map.kakao.com/2093323605,남구로,남구로역 왕십리곱창
1221,중곡닭발,닭/오리요리,닭내장/닭발요리,서울특별시 광진구 긴고랑로 73,7호선 중곡,281.6892239095702,https://place.map.kakao.com/1656035379,중곡,중곡역 중곡닭발
1222,대림호프,유흥주점,호프/맥주,서울특별시 영등포구 도림로38길 7,7호선 대림(구로구청),112.34836328271886,https://place.map.kakao.com/16446094,대림,대림역 대림호프
1223,바다회포차,유흥주점,소주방/포장마차,서울특별시 노원구 동일로 1039,7호선 공릉(서울과학기술대),216.52273552606223,https://place.map.kakao.com/24067821,공릉,공릉역 바다회포차
1224,놀이공간,분식,라면김밥분식,서울특별시 서초구 강남대로 571,7호선 학동,194.0779334937167,https://place.map.kakao.com/9576951,학동,학동역 놀이공간
1225,서서갈비,한식,갈비/삼겹살,서울특별시 광진구 능동로 109,7호선 건대입구,188.67347115058868,https://place.map.kakao.com/8425428,건대입구,건대입구역 서서갈비
1226,민물장어전문점,한식,한식/백반/한정식,서울특별시 광진구 긴고랑로 93,7호선 중곡,405.971219739725,https://place.map.kakao.com/116432293,중곡,중곡역 민물장어전문점
1227,박씨물고온제비,분식,라면김밥분식,서울특별시 광진구 광나루로24길 6,7호선 어린이대공원(세종대),241.80124424996518,https://place.map.kakao.com/21329417,어린이대공원,어린이대공원역 박씨물고온제비
1228,로시망고,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 학동로97길 6,7호선 청담,442.2706707290703,https://place.map.kakao.com/21413793,청담,청담역 로시망고
1229,솔가,한식,한식/백반/한정식,서울특별시 동작구 양녕로26길 26,7호선 상도,553.9047178472072,https://place.map.kakao.com/964013917,상도,상도역 솔가
1230,마이더스,커피점/카페,커피전문점/카페/다방,서울특별시 광진구 광나루로 386-3,7호선 어린이대공원(세종대),132.14413792578785,https://place.map.kakao.com/19574605,어린이대공원,어린이대공원역 마이더스
1231,오리마을,닭/오리요리,오리고기전문,서울특별시 노원구 동일로250길 39-36,7호선 수락산,564.7366752898922,https://place.map.kakao.com/13289997,수락산,수락산역 오리마을
1232,카페메죠,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 신반포로49길 12,7호선 학동,150.93898727857191,https://place.map.kakao.com/12373669,학동,학동역 카페메죠
1233,라비앙로즈,양식,정통양식/경양식,서울특별시 광진구 능동로 90,7호선 건대입구,248.69563007238057,https://place.map.kakao.com/329888781,건대입구,건대입구역 라비앙로즈
1234,키다모,양식,정통양식/경양식,서울특별시 서초구 고무래로 6-6,7호선 반포,354.07781279236275,https://place.map.kakao.com/1391881170,반포,반포역 키다모
